"method","bias","mae","rmse","spearman","accuracy","rules"
3,0.0074223038509852,0.088166528438184,0.114545144651886,0.54414701218057,0.244444444444444,15
4,0.0107466833429693,0.0916337112136761,0.117324096339625,0.399602190712738,0.244444444444444,14
1,-0.00301059415802168,0.0785462396605649,0.0974664115800015,0.673154422944232,0.622222222222222,0
2,-0.0243429069931045,0.0774737375671554,0.10573923912867,0.718268706707633,0.766666666666667,0
3,-0.0190278503128667,0.084120958346799,0.124951493425099,0,0.748888888888889,0
4,-0.0190278503128667,0.084120958346799,0.124951493425099,0,0.748888888888889,0
1,0.00184484121283749,0.0774572428461633,0.0966100840429487,0.65822887250593,0.62,0
2,-0.0156233094674026,0.0864577760597101,0.121463406590906,0.269923326714174,0.542222222222222,0
3,-0.0145192843091071,0.0853816544563745,0.12378224318328,0.372719813233671,0.28,15
4,-0.0152792966723598,0.0855881163596186,0.124525370443294,0.226805116854964,0.253333333333333,13
1,-0.0640448459111638,0.094679545813753,0.118247240046223,0.699131065837598,0.793333333333333,0
2,-0.0401123082165581,0.0943972133918216,0.125009631195377,0.513069130582068,0.78,0
3,-0.0201700044717455,0.0908943094627615,0.129000820110571,0,0.726666666666667,0
4,-0.0201700044717455,0.0908943094627615,0.129000820110571,0,0.726666666666667,0
1,-0.0304428028361488,0.0725896676201099,0.0980093001026855,0.710558165255578,0.711111111111111,0
2,-0.0417869105930349,0.0911862298182477,0.127254812348632,0.378146620753842,0.742222222222222,0
3,-0.0438860783833575,0.0945648897176843,0.131659927407803,0.435694142110023,0.744444444444444,15
4,-0.0412900505041236,0.0937571260804058,0.131794091306957,0.362023427382317,0.744444444444444,12
1,-0.00382583348237081,0.0892418317961041,0.110787113897068,0.631800695799547,0.644444444444444,0
2,-0.0125666794957643,0.0953627920829301,0.119474163959826,0.545992441816663,0.64,0
3,-0.0323488430270769,0.0944984166148527,0.138119578711917,0,0.711111111111111,0
4,-0.0323488430270769,0.0944984166148527,0.138119578711917,0,0.711111111111111,0
1,0.0167270901284329,0.102346319556058,0.128339137944256,0.532016044295742,0.622222222222222,0
2,-0.00762551782097115,0.0810044538890713,0.108446740585583,0.644958004918497,0.657777777777778,0
3,-0.0073210146355365,0.0843692799148885,0.118347064562909,0.831615449026995,0.246666666666667,14
4,-0.00818397445196555,0.0855689703482912,0.120801126005525,0.677193556669269,0.246666666666667,12
1,-0.0264419507436281,0.0812210273125851,0.104324624481562,0.732256671257998,0.72,0
2,-0.0370828096232098,0.0932764836948232,0.125762606131418,0.220737478544952,0.728888888888889,0
3,-0.0134020333510156,0.0842134172183601,0.12353493109965,0,0.755555555555556,0
4,-0.0134020333510156,0.0842134172183601,0.12353493109965,0,0.755555555555556,0
1,0.0020774069792214,0.0763698377975491,0.0939235111572119,0.680635277927829,0.644444444444444,0
2,-0.00841720068831834,0.0928155473507827,0.120320458998721,0.351723256603993,0.504444444444444,0
3,-0.00756393211287183,0.0946050763413024,0.123869652771866,0.485825683886742,0.291111111111111,15
4,-0.0100459292559111,0.094454596921186,0.125058639664555,0.411298963476402,0.291111111111111,14
1,0.0324650403659687,0.0893746226183786,0.1088105336031,0.584011243421066,0.54,0
2,-0.0127764907472995,0.0890337711978243,0.118798034253684,0.403021353472342,0.6,0
3,-0.015831115775336,0.0881714609928507,0.125499635372002,0,0.737777777777778,0
4,-0.015831115775336,0.0881714609928507,0.125499635372002,0,0.737777777777778,0
1,0.0219330707466957,0.0968630610040552,0.117599956775389,0.706734574778663,0.584444444444444,0
2,-0.00565390055425487,0.0869443717664497,0.106368715478132,0.690630839896098,0.682222222222222,0
3,0.00136864544477157,0.0966609143191893,0.123137516293007,0.688416424663494,0.268888888888889,14
4,-0.00810417781544959,0.100033077867958,0.13274731985039,0.590737916048575,0.268888888888889,13
1,-0.0380355923039157,0.0756604560474493,0.0993240131552991,0.735285423955392,0.764444444444444,0
2,-0.045486128474633,0.096825086853229,0.128225252045258,0.384613317639318,0.737777777777778,0
3,-0.0181391740970256,0.0878431314298724,0.128053257681022,0,0.742222222222222,0
4,-0.0181391740970256,0.0878431314298724,0.128053257681022,0,0.742222222222222,0
1,0.0245073894824414,0.0932666350991823,0.114486945397741,0.59690003098696,0.56,0
2,-0.00396377412526452,0.0852591748817942,0.108169342360031,0.59571079162898,0.642222222222222,0
3,-0.00238210382078695,0.0863668026671462,0.119330652098267,0.595766408159424,0.486666666666667,15
4,-0.00265485520103198,0.0891822421512481,0.123857364586134,0.501205621269925,0.231111111111111,12
1,0.0568642835217132,0.105390430024268,0.126600318179373,0.611756527755972,0.493333333333333,0
2,0.0237852792726234,0.109790116664746,0.127523769627994,0.586548623791912,0.293333333333333,0
3,-0.0224471630545433,0.0979665359273937,0.139395198565437,0,0.733333333333333,0
4,-0.0224471630545433,0.0979665359273937,0.139395198565437,0,0.733333333333333,0
1,-0.00903788311410878,0.0989426552073861,0.124074333200565,0.598804623759069,0.626666666666667,0
2,-0.0175224238992296,0.0840362103262504,0.1176075659107,0.528719551044708,0.688888888888889,0
3,-0.0177162789565984,0.0843556685228228,0.124538335163599,0.721911088665239,0.902222222222222,15
4,-0.0163111430222449,0.0848160785045079,0.12618261363374,0.564348412325491,0.795555555555556,14
1,-0.000540499733275723,0.0827538073221255,0.104758974948663,0.694980155340928,0.662222222222222,0
2,-0.0100934661895134,0.0771889249721769,0.105644533675158,0.597873628839172,0.711111111111111,0
3,-0.00812296402725113,0.0791813559022854,0.115957784775698,0,0.766666666666667,0
4,-0.00812296402725113,0.0791813559022854,0.115957784775698,0,0.766666666666667,0
1,0.00522046022699153,0.0800060785514338,0.0990288222423372,0.59021977330874,0.608888888888889,0
2,-0.00445030825739107,0.0834925808828247,0.115963379154105,0.187063749296816,0.422222222222222,0
3,-0.00486796913487898,0.0826238915721209,0.11676429298068,0.412127160991811,0.237777777777778,15
4,-0.00360709939123437,0.0838144671006988,0.1174730840111,0.145688728075273,0.237777777777778,14
1,0.0136502233972494,0.088269986606961,0.109985836286757,0.651488561653046,0.642222222222222,0
2,-0.00490712088010009,0.0852015138179966,0.112496858729971,0.604488833540663,0.52,0
3,-0.01679575460743,0.0851606098671883,0.124468119359631,0,0.744444444444444,0
4,-0.01679575460743,0.0851606098671883,0.124468119359631,0,0.744444444444444,0
1,-0.0531997886587922,0.0921493008506761,0.117596081132056,0.636151581362783,0.771111111111111,0
2,-0.0344326538068241,0.0879957156097858,0.121622132882625,0.554352348553367,0.795555555555556,0
3,-0.0345789037810138,0.0916611742031719,0.127504362914987,0.7491401173473,0.742222222222222,15
4,-0.0347654495574052,0.0929796040080269,0.129429287441498,0.58827822444453,0.742222222222222,13
1,0.0178782778624178,0.095185049442366,0.114427990188609,0.563469592677577,0.551111111111111,0
2,-0.0113079771367155,0.0930647640557778,0.126596979160736,0.402510218051639,0.535555555555556,0
3,-0.017967170919307,0.0913623785217602,0.133909412145118,0,0.755555555555556,0
4,-0.017967170919307,0.0913623785217602,0.133909412145118,0,0.755555555555556,0
1,0.0471028523325082,0.113168836477759,0.140990904683555,0.383501008729481,0.493333333333333,0
2,-0.00565434626456274,0.0847463396119874,0.113677034086056,0.500854947438198,0.488888888888889,0
3,-0.00476260126001234,0.0885228022310555,0.119708809834162,0.568252457606486,0.257777777777778,15
4,-0.00427195076947377,0.0898949599654831,0.121150357165837,0.485418202215148,0.257777777777778,15
1,0.0511614892552302,0.100205720992115,0.125436071326694,0.625434357118663,0.513333333333333,0
2,0.00590945400134809,0.087799615522663,0.114983218038846,0.461394947874364,0.331111111111111,0
3,-0.0182122662837368,0.0823304427669875,0.124880601221754,0,0.762222222222222,0
4,-0.0182122662837368,0.0823304427669875,0.124880601221754,0,0.762222222222222,0
1,0.00291527375522789,0.0989167373318366,0.123009925760294,0.573385790202155,0.597777777777778,0
2,0.0106341931278764,0.0930650763761628,0.119520678664442,0.325722125929179,0.373333333333333,0
3,0.0115774183604559,0.0960334067223073,0.124916428097319,0.241411228189221,0.22,15
4,0.0121709843999974,0.0966159426903821,0.125332296293802,0.201833664822586,0.22,12
1,0.0641216228618796,0.106188493603453,0.13251647809976,0.635718056303739,0.484444444444444,0
2,0.0179024555921614,0.102311655744266,0.124713472817397,0.343892427531105,0.3,0
3,-0.0169961926876641,0.0894774384778618,0.130338751767869,0,0.753333333333333,0
4,-0.0169961926876641,0.0894774384778618,0.130338751767869,0,0.753333333333333,0
1,-0.0613872537323224,0.095604759231485,0.125306300771709,0.734049763401317,0.764444444444444,0
2,-0.0343636290473057,0.0911452284350954,0.121774706691998,0.675709659039404,0.806666666666667,0
3,-0.0302362942062837,0.0950202835012052,0.132751129563758,0.696497272662135,0.868888888888889,15
4,-0.0347988700076278,0.100138721519152,0.137937518813248,0.518790337140616,0.731111111111111,14
1,-0.0432268793907776,0.0886774458127747,0.112955551005765,0.717429234732307,0.775555555555556,0
2,-0.0155914948853241,0.092629196528339,0.12304784303219,0.345020589388008,0.626666666666667,0
3,-0.0174456530851862,0.0903610563834944,0.129123000966664,0,0.733333333333333,0
4,-0.0174456530851862,0.0903610563834944,0.129123000966664,0,0.733333333333333,0
1,0.0348483896119947,0.083593729421605,0.101315651650652,0.705749102121209,0.508888888888889,0
2,-0.000548291182196251,0.0882588935040011,0.116355284987088,0.553736451200885,0.464444444444444,0
3,-0.00356130851031944,0.0931295992499575,0.124703810494687,0.660323905922312,0.255555555555556,14
4,-0.000789309008891967,0.0973016967616595,0.128090722035749,0.532933774072268,0.255555555555556,13
1,-0.00445538388883901,0.0901784717344939,0.116146194664433,0.479813522347693,0.588888888888889,0
2,-0.00653053636493912,0.096310562340527,0.12832210192028,0.114138778358276,0.417777777777778,0
3,-0.0166732810100486,0.0907486136917222,0.12992632124722,0,0.737777777777778,0
4,-0.0166732810100486,0.0907486136917222,0.12992632124722,0,0.737777777777778,0
1,0.00636050892954694,0.0896753890488573,0.112160543167166,0.641890294420505,0.648888888888889,0
2,-0.0122936399633076,0.0854424308760115,0.112126664980167,0.629351075057069,0.666666666666667,0
3,-0.0178121217931788,0.089321446141749,0.126137774961231,0.692778776234626,0.608888888888889,15
4,-0.0160373649722295,0.09209611495172,0.130155825789772,0.379863994642253,0.335555555555556,14
1,-1.35143775563581e-06,0.0902572477288627,0.113143460484874,0.588761631063006,0.633333333333333,0
2,-0.00998970380719825,0.0935943445519957,0.122761074950728,0.311842742653666,0.522222222222222,0
3,-0.0203879786272416,0.0891380970034279,0.12887073982199,0,0.728888888888889,0
4,-0.0203879786272416,0.0891380970034279,0.12887073982199,0,0.728888888888889,0
1,0.0127538756802382,0.0991213739569625,0.1217677770636,0.601525711252887,0.606666666666667,0
2,-0.0311825374947652,0.0914311084731717,0.123854918353104,0.637602252097272,0.817777777777778,0
3,-0.0301400770117941,0.094873550828115,0.132502090758718,0.763210601877419,0.955555555555556,15
4,-0.0311453121155377,0.0969026087323726,0.136163055043127,0.644726173512485,0.762222222222222,15
1,0.0205896275053072,0.106347694763518,0.131233968159806,0.489095706575318,0.586666666666667,0
2,0.00301736472344973,0.0852708251526596,0.111406177892982,0.602106669864128,0.462222222222222,0
3,-0.0166256158043785,0.0854898970923423,0.127629779423313,0,0.762222222222222,0
4,-0.0166256158043785,0.0854898970923423,0.127629779423313,0,0.762222222222222,0
1,-0.0603887358516379,0.0912933311772183,0.116761461733242,0.675397474781879,0.784444444444444,0
2,-0.0455546448215882,0.0907939998487014,0.119765495406597,0.483398006317211,0.786666666666667,0
3,-0.0477214545445987,0.0969095752254457,0.126073000616787,0.622571811195738,0.775555555555556,12
4,-0.0449458892401486,0.0962959234984326,0.126058210857689,0.445393832688669,0.775555555555556,12
1,-2.97011113089176e-06,0.0821618121090341,0.0995635270707518,0.661775912427789,0.626666666666667,0
2,0.00376454853918823,0.087070144023879,0.115328911697552,0.44797588715383,0.44,0
3,-0.0115748435691325,0.0823141307116839,0.121924396997455,0,0.766666666666667,0
4,-0.0115748435691325,0.0823141307116839,0.121924396997455,0,0.766666666666667,0
1,0.035239472889508,0.0925682804953597,0.1129763377755,0.615500132555843,0.52,0
2,-0.00942791782817586,0.0934135372636493,0.12370032024317,0.371652308006503,0.493333333333333,0
3,-0.00961734858167271,0.0947679798770781,0.127829471091206,0.550019212839579,0.266666666666667,14
4,-0.010346563849391,0.0954129295042909,0.129220998532099,0.391536209067037,0.266666666666667,13
1,0.0581159012238821,0.0968572565001397,0.112615062181629,0.709248891415837,0.428888888888889,0
2,0.00613375752683579,0.0969416318492406,0.123808071195676,0.397898075024026,0.295555555555556,0
3,-0.0210612464881834,0.0879239433485033,0.130714693225047,0,0.748888888888889,0
4,-0.0210612464881834,0.0879239433485033,0.130714693225047,0,0.748888888888889,0
1,0.0165896849018703,0.0876973318041228,0.108658480701044,0.656106348541768,0.568888888888889,0
2,-0.0157598484839531,0.0912069251719983,0.120431833825452,0.572864666087135,0.651111111111111,0
3,-0.0138619198609429,0.0917716046000071,0.127897365117266,0.690597517328717,0.586666666666667,14
4,-0.0154428193677587,0.0929000095815615,0.130865731084581,0.535726028380493,0.375555555555556,15
1,-0.0268201439711469,0.082181741511048,0.10423336889204,0.66713444301133,0.697777777777778,0
2,-0.0142894145421975,0.0918819413108114,0.122435795535983,0.292771356987104,0.533333333333333,0
3,-0.021738017166238,0.0874440144806345,0.128048260062213,0,0.733333333333333,0
4,-0.021738017166238,0.0874440144806345,0.128048260062213,0,0.733333333333333,0
1,-0.0127282973965,0.07924121428872,0.101978476226712,0.6731373907511,0.635555555555556,0
2,-0.0198938775181134,0.0877931746747744,0.121259232135271,0.621738522617263,0.628888888888889,0
3,-0.0208414404801443,0.0898191485730408,0.128852112085318,0.737599724409534,0.566666666666667,14
4,-0.0204653861136639,0.0920396782655542,0.132063987448553,0.643892836723302,0.275555555555556,15
1,-0.0393689493110801,0.0844723804232981,0.109143734527901,0.733514979860503,0.757777777777778,0
2,-0.0278543585509283,0.0806124708195404,0.110179384785817,0.804804563791438,0.886666666666667,0
3,-0.0161789182799776,0.0883708590257579,0.128839715938639,0,0.748888888888889,0
4,-0.0161789182799776,0.0883708590257579,0.128839715938639,0,0.748888888888889,0
1,0.0196887217585061,0.101643584045292,0.126506242568764,0.660071093549862,0.626666666666667,0
2,-0.00614164117178812,0.0917999512754108,0.122418463712898,0.552551605282253,0.582222222222222,0
3,-0.00586419495448863,0.0935926312578855,0.128327919397284,0.606098086202564,0.248888888888889,14
4,-0.00444703919343098,0.0963943555675676,0.130909061554397,0.530753498637356,0.248888888888889,15
1,-0.01785824323896,0.0934261903350662,0.115310141579436,0.67008251972317,0.68,0
2,-0.0279387668126627,0.0880287638704466,0.122909311765684,0.412243710796375,0.691111111111111,0
3,-0.0203665408902662,0.086863407634159,0.127275760999033,0,0.735555555555556,0
4,-0.0203665408902662,0.086863407634159,0.127275760999033,0,0.735555555555556,0
1,0.0358456645860024,0.088113310005677,0.105202369599455,0.59964496189839,0.446666666666667,0
2,0.00681389169465658,0.090437625055609,0.115746538040263,0.340780312994382,0.308888888888889,0
3,0.00741054742959182,0.0939241385371821,0.11987344488354,0.331777361393969,0.244444444444444,14
4,0.00822666133948525,0.0947677882776289,0.120525969495186,0.21268887726217,0.244444444444444,10
1,0.0201275503428873,0.074284193303306,0.0916285390879372,0.762875454894406,0.546666666666667,0
2,-0.0130086534210904,0.0872010803086394,0.115999032571719,0.667548508945857,0.486666666666667,0
3,-0.0289305250576421,0.0891661033757115,0.131343637944526,0,0.722222222222222,0
4,-0.0289305250576421,0.0891661033757115,0.131343637944526,0,0.722222222222222,0
1,-0.0425070586970429,0.0848906254695891,0.106358508687706,0.691257724273734,0.742222222222222,0
2,-0.0213348568968049,0.088440763458767,0.118063453911969,0.589630622509476,0.755555555555556,0
3,-0.0195046333772495,0.0909843233813513,0.125521024199507,0.72262918402029,0.748888888888889,13
4,-0.0209710606664649,0.0931643003598555,0.128391351993207,0.486702135701876,0.748888888888889,10
1,0.0155909305627193,0.0847472441831197,0.104981671424712,0.652778608774888,0.611111111111111,0
2,-0.00887194286886686,0.0868870377370978,0.112864554590053,0.500457703044975,0.677777777777778,0
3,-0.0115694281030158,0.0834614708777649,0.123014499349537,0,0.764444444444444,0
4,-0.0115694281030158,0.0834614708777649,0.123014499349537,0,0.764444444444444,0
1,0.00560753690150922,0.0817194663239601,0.101022233506397,0.699958056109958,0.651111111111111,0
2,-0.0146989187464116,0.0891460420113709,0.120983805063164,0.394439462733111,0.693333333333333,0
3,-0.0142162229644266,0.0884864141163045,0.125088720703743,0.557758635474106,0.771111111111111,15
4,-0.0134815088836889,0.0893173827070724,0.126504810072008,0.422099553562125,0.766666666666667,13
1,0.0353336089965083,0.0938413669450651,0.1185573068597,0.572329547181517,0.537777777777778,0
2,0.00105128435941695,0.0914013839158908,0.114053021092872,0.596481766774895,0.591111111111111,0
3,-0.0137814609777043,0.0902785303775856,0.128518591970825,0,0.746666666666667,0
4,-0.0137814609777043,0.0902785303775856,0.128518591970825,0,0.746666666666667,0
1,-0.0248651573667566,0.0830485697288159,0.104439380832702,0.738336147990026,0.704444444444444,0
2,-0.0125399287564098,0.0808940718253183,0.110294781622171,0.794408350221164,0.646666666666667,0
3,-0.0122893770526774,0.0877309045919815,0.123303848404823,0.871716271744658,0.522222222222222,14
4,-0.0116665152265612,0.0911023320859494,0.127751520425841,0.77465516132889,0.255555555555556,12
1,0.0277449015483093,0.0851255210336588,0.103538181510453,0.697570028756134,0.591111111111111,0
2,0.00870351048914663,0.0932663312307615,0.119637772974791,0.368482667785485,0.362222222222222,0
3,-0.0125930981211664,0.0859044192361345,0.125755046941873,0,0.762222222222222,0
4,-0.0125930981211664,0.0859044192361345,0.125755046941873,0,0.762222222222222,0
1,-0.0341787961150876,0.101911894368177,0.127247540893377,0.488722405959694,0.691111111111111,0
2,-0.0214958394897112,0.0951032182550728,0.124894587704412,0.50296345016071,0.68,0
3,-0.0190778031885073,0.0943233594378176,0.131391157012477,0.588234712916584,0.586666666666667,15
4,-0.021287327096266,0.0946621436760846,0.135593777244273,0.564052868329988,0.415555555555556,12
1,0.00427697983646693,0.0836511224071109,0.10592188407676,0.616217251236987,0.6,0
2,-0.0218563675569132,0.0879532373143442,0.117837070823109,0.534506779419395,0.711111111111111,0
3,-0.019553962645877,0.0877893910034736,0.126624445628942,0,0.731111111111111,0
4,-0.019553962645877,0.0877893910034736,0.126624445628942,0,0.731111111111111,0
1,-0.00590438428864693,0.0782587959259325,0.100537424369372,0.65213388253656,0.648888888888889,0
2,-0.0147331811712984,0.0901339111523518,0.121403523810519,0.500150855797564,0.677777777777778,0
3,-0.0160405483039263,0.0906358355923523,0.1278455559772,0.641022837086541,0.748888888888889,15
4,-0.0142471632986176,0.0913736062368947,0.129702122710273,0.541191140284164,0.76,11
1,-0.0504284223178915,0.0925381760558461,0.117115443910221,0.621277524703404,0.773333333333333,0
2,-0.0485341736216517,0.100912876894452,0.132472809305017,0.26756464815776,0.748888888888889,0
3,-0.020632311061379,0.0882972363593875,0.128741156735622,0,0.737777777777778,0
4,-0.020632311061379,0.0882972363593875,0.128741156735622,0,0.737777777777778,0
1,0.0155652135756146,0.0918998592561559,0.117073906599453,0.637185308441006,0.606666666666667,0
2,-0.00887311585273519,0.0843518502404488,0.114011845832614,0.613337960050991,0.631111111111111,0
3,-0.0078216346691335,0.0872286863976432,0.122396948004751,0.83061979441547,0.44,14
4,-0.00895293996168646,0.0886353768292456,0.12522606837626,0.607748543264081,0.268888888888889,12
1,0.067380556574038,0.106605665508931,0.130223848361218,0.477616032196413,0.44,0
2,0.00587165924353826,0.0930473442185869,0.118626736257358,0.44363818188568,0.393333333333333,0
3,-0.0135184850071891,0.087878292011449,0.125785977001174,0,0.746666666666667,0
4,-0.0135184850071891,0.087878292011449,0.125785977001174,0,0.746666666666667,0
1,0.0374031704262074,0.0928035491423829,0.115914222216946,0.736312376620097,0.571111111111111,0
2,-0.0155149359350113,0.0911715297914038,0.112983419605564,0.593015017071327,0.691111111111111,0
3,-0.013015124560685,0.0936128466677757,0.12471740660355,0.616677803147168,0.653333333333333,15
4,-0.0202761013559376,0.0943445266506098,0.132522696157181,0.541938100723897,0.497777777777778,13
1,-0.00126361739094499,0.0991789642823156,0.12044894712509,0.588120368289779,0.626666666666667,0
2,-0.0275908060242782,0.0960106544101683,0.1320264960527,0.403585488384839,0.615555555555556,0
3,-0.0305217702554531,0.0957003290541094,0.138656596678764,0,0.717777777777778,0
4,-0.0305217702554531,0.0957003290541094,0.138656596678764,0,0.717777777777778,0
1,0.0125683336049177,0.0785131965088746,0.0979445350460738,0.630412223742353,0.58,0
2,-0.00969636029369718,0.0829559967953672,0.115753049768814,0.3221977188958,0.573333333333333,0
3,-0.00798968097473865,0.0825142224323458,0.118819081802452,0.543900934590683,0.237777777777778,13
4,-0.00896495396156306,0.0824160747723543,0.11936097154001,0.427463124556479,0.237777777777778,13
1,0.0102511414975822,0.090046430290017,0.112643503396554,0.562724567131619,0.617777777777778,0
2,-0.0141392615636346,0.0828839190618498,0.112728067618914,0.641380426775001,0.748888888888889,0
3,-0.0101428567665978,0.085654600583197,0.125290057824089,0,0.766666666666667,0
4,-0.0101428567665978,0.085654600583197,0.125290057824089,0,0.766666666666667,0
1,0.0319244435535263,0.0963297906142308,0.118899984251849,0.685931407335345,0.553333333333333,0
2,-0.0125378002493811,0.09279730139232,0.125785644267392,0.372948803765191,0.453333333333333,0
3,-0.0134528923803356,0.0928209127136949,0.129115115967725,0.569567484234954,0.257777777777778,14
4,-0.0116567136555675,0.0951622418113409,0.130844513885414,0.535787391202715,0.257777777777778,13
1,-0.0293163579811343,0.0848640155839072,0.108853738090673,0.605814300829126,0.702222222222222,0
2,-0.0143522568591956,0.0852637720058776,0.118148070682201,0.357893929007911,0.62,0
3,-0.012160111885251,0.0831018513593463,0.123586937319213,0,0.766666666666667,0
4,-0.012160111885251,0.0831018513593463,0.123586937319213,0,0.766666666666667,0
1,-0.0185726295569186,0.0939633454917716,0.117966618919085,0.54152441253564,0.642222222222222,0
2,-0.0346987069148938,0.0938603374229336,0.126070741100168,0.467236015741984,0.78,0
3,-0.0353530021604832,0.0959209642633092,0.132276975034443,0.638812376438635,0.744444444444444,13
4,-0.0344035531523859,0.0968770537836277,0.134054803398679,0.361877955647548,0.744444444444444,14
1,0.0871911963927887,0.12053538424666,0.145086450273831,0.659261170043131,0.48,0
2,0.026039679653127,0.0994444350622191,0.115382512912276,0.657370544336166,0.364444444444444,0
3,-0.0149091425452393,0.0904077950771953,0.130570246035011,0,0.751111111111111,0
4,-0.0149091425452393,0.0904077950771953,0.130570246035011,0,0.751111111111111,0
1,0.00585687736239156,0.0828147679144886,0.102261398166667,0.740478340381929,0.637777777777778,0
2,-0.0301679557253348,0.0871275377147389,0.116486558289308,0.706244720586346,0.842222222222222,0
3,-0.0291059904548496,0.0923500537667563,0.12749605556253,0.852801483715271,0.833333333333333,12
4,-0.0307802605854055,0.09672612324445,0.132534451502916,0.594234732186889,0.731111111111111,13
1,-0.0239541156581777,0.104165076069646,0.128957530447046,0.380737921929782,0.615555555555556,0
2,-0.00910471040084416,0.0886737705424021,0.118506111935908,0.39853641251825,0.591111111111111,0
3,-0.017495784981557,0.0874047444415759,0.127237432924816,0,0.742222222222222,0
4,-0.017495784981557,0.0874047444415759,0.127237432924816,0,0.742222222222222,0
1,0.00361633134700568,0.0824448537979718,0.101927848738196,0.673368616331359,0.608888888888889,0
2,-0.025309154542195,0.0864413067842276,0.117012151615707,0.734167844040126,0.786666666666667,0
3,-0.0295980738342582,0.094864930694456,0.129253757465518,0.810873509364154,0.74,15
4,-0.0288005264565198,0.0990434122262356,0.134254042485922,0.675222689914782,0.74,10
1,0.0721816935019706,0.105697496561029,0.127512247245482,0.645821706779705,0.451111111111111,0
2,0.0100293038146647,0.0934066917925786,0.117855742636826,0.312896739340986,0.288888888888889,0
3,-0.0163748005233329,0.0832079498006496,0.122167713019818,0,0.746666666666667,0
4,-0.0163748005233329,0.0832079498006496,0.122167713019818,0,0.746666666666667,0
1,-0.00321107734580096,0.0884941573137597,0.111813676653785,0.617779504868932,0.611111111111111,0
2,-0.0184755057281121,0.0790981208143982,0.10821269371175,0.713216431000332,0.731111111111111,0
3,-0.0173758055662114,0.0851284118677697,0.124802919900419,0.760177092045534,0.731111111111111,14
4,-0.0173933383229874,0.0867077234283832,0.128652483902821,0.575353666929451,0.782222222222222,13
1,0.0722406595132951,0.117405825932994,0.146135866374748,0.587789373893449,0.497777777777778,0
2,0.0174125319995326,0.0957571476865282,0.117850566792014,0.599018898193506,0.355555555555556,0
3,-0.0129323441983016,0.0892825261273285,0.129688483979384,0,0.762222222222222,0
4,-0.0129323441983016,0.0892825261273285,0.129688483979384,0,0.762222222222222,0
1,0.00964679935526366,0.088964631667153,0.109595901084198,0.604501032343477,0.602222222222222,0
2,-0.0312155119977041,0.0951713254128783,0.128200742256473,0.310101045187259,0.713333333333333,0
3,-0.0297386138740333,0.0959393228379251,0.130847790552894,0.367842576805396,0.735555555555556,13
4,-0.0302586860200692,0.0968156214398549,0.131811160236177,0.310943868713762,0.735555555555556,14
1,-0.0163743022785744,0.0952629827320602,0.119464861249959,0.476810735185357,0.651111111111111,0
2,-0.0140760927935238,0.0823289276018602,0.11682827521566,0.358617270361425,0.62,0
3,-0.0122109695312654,0.0798867123696037,0.121139792126414,0,0.773333333333333,0
4,-0.0122109695312654,0.0798867123696037,0.121139792126414,0,0.773333333333333,0
1,0.0407505451970679,0.0865736058036632,0.102612373133625,0.680886608398418,0.495555555555556,0
2,0.00879437688551411,0.0884532292333654,0.115273542941838,0.442912250902359,0.444444444444444,0
3,0.00951546234390444,0.0906120656038785,0.119835121804186,0.556578796696835,0.224444444444444,15
4,0.0087815909842399,0.0918227648537417,0.121996404213972,0.437426468458876,0.224444444444444,13
1,-0.0250232076755427,0.0809722222328599,0.101677858510518,0.701020367876837,0.697777777777778,0
2,-0.027312379461609,0.0875334704537789,0.122247045382427,0.517642016531887,0.762222222222222,0
3,-0.0171623139572464,0.0857001260605944,0.13074228799774,0,0.773333333333333,0
4,-0.0171623139572464,0.0857001260605944,0.13074228799774,0,0.773333333333333,0
1,-0.030983833250891,0.0989247574149097,0.126102520132174,0.657902287373432,0.74,0
2,-0.00966661793633501,0.0834538934258341,0.104193725448792,0.678556010839497,0.74,0
3,-0.00712873609656692,0.0876009515248874,0.118049650917802,0.620299916899022,0.735555555555556,15
4,-0.00887292759156134,0.0875650030540511,0.126136380150148,0.584790678545302,0.544444444444444,11
1,-0.000975909140887259,0.0899109138763829,0.111255450331845,0.698409734452635,0.644444444444444,0
2,0.00473824009348364,0.0919325229855311,0.118199704718005,0.446085987136381,0.373333333333333,0
3,-0.0190189335943908,0.0869536545169994,0.126822984790016,0,0.74,0
4,-0.0190189335943908,0.0869536545169994,0.126822984790016,0,0.74,0
1,0.000697236523508495,0.0847045254608318,0.106713973629631,0.643592767256394,0.62,0
2,-0.0116495398836506,0.0869836732853558,0.117124768712172,0.573440057329259,0.682222222222222,0
3,-0.00847880918278968,0.0874173792845962,0.124224338340556,0.627715271810384,0.72,15
4,-0.0115082959459658,0.0873003868394719,0.12791769518769,0.577207467171016,0.484444444444444,15
1,-0.0625845277753115,0.0867005901056146,0.112697595328246,0.735676696304748,0.797777777777778,0
2,-0.055788536348505,0.0931333822610157,0.122555653478164,0.76862440117231,0.824444444444444,0
3,-0.017484509696221,0.0875430330196686,0.129454082544048,0,0.755555555555556,0
4,-0.017484509696221,0.0875430330196686,0.129454082544048,0,0.755555555555556,0
1,0.0175081917348166,0.0855575120031048,0.104235742573849,0.643825343147622,0.591111111111111,0
2,-0.00110503414389923,0.0837104443682958,0.107136971292331,0.545323426818608,0.622222222222222,0
3,0.00241100907052922,0.0845359917131218,0.11472462353777,0.589108947406484,0.233333333333333,15
